Zooniverse name,HTRU-N name,Possible source
HTRU-N_set01_cand023315.png,Z058.0-01.5_masked_beam5_56785_No47_DM383.80_1.11ms_Cand.pfd,Possible match HTRU-N_set01_cand023315.png for J1935+2154 with P0 3.244980 Harmonic Number = 4.0 Angular sep. (deg): 0.513371721046
HTRU-N_set01_cand023315.png,Z058.0-01.5_masked_beam5_56785_No47_DM383.80_1.11ms_Cand.pfd,Possible match HTRU-N_set01_cand023315.png for B1920+21 with P0 1.077924 Harmonic Number = 1 Angular sep. (deg): 0.416131245215
HTRU-N_set01_cand023315.png,Z058.0-01.5_masked_beam5_56785_No47_DM383.80_1.11ms_Cand.pfd,Possible match HTRU-N_set01_cand023315.png for J2007+20 with P0 4.634000 Harmonic Number = 3.33333333333 Angular sep. (deg): 1.11173553235
HTRU-N_set01_cand023315.png,Z058.0-01.5_masked_beam5_56785_No47_DM383.80_1.11ms_Cand.pfd,Possible match HTRU-N_set01_cand023315.png for J2007+20 with P0 4.634000 Harmonic Number = 4.0 Angular sep. (deg): 1.11173553235
HTRU-N_set01_cand023315.png,Z058.0-01.5_masked_beam5_56785_No47_DM383.80_1.11ms_Cand.pfd,Possible match HTRU-N_set01_cand023315.png for J2007+20 with P0 4.634000 Harmonic Number = 5.0 Angular sep. (deg): 1.11173553235
HTRU-N_set01_cand023315.png,Z058.0-01.5_masked_beam5_56785_No47_DM383.80_1.11ms_Cand.pfd,Possible match HTRU-N_set01_cand023315.png for B1910+20 with P0 2.232969 Harmonic Number = 2.0 Angular sep. (deg): 0.604406972446
HTRU-N_set01_cand005078.png,G049.5+09.2_masked_beam4_56477_No1_DM379.40_1.00ms_Cand.pfd,Possible match HTRU-N_set01_cand005078.png for B1942+17 with P0 1.996899 Harmonic Number = 2.0 Angular sep. (deg): 1.29771553091
HTRU-N_set01_cand005078.png,G049.5+09.2_masked_beam4_56477_No1_DM379.40_1.00ms_Cand.pfd,Possible match HTRU-N_set01_cand005078.png for J1906+1854 with P0 1.019093 Harmonic Number = 1 Angular sep. (deg): 0.296392067841
HTRU-N_set01_cand005078.png,G049.5+09.2_masked_beam4_56477_No1_DM379.40_1.00ms_Cand.pfd,Possible match HTRU-N_set01_cand005078.png for B1926+18 with P0 1.220470 Harmonic Number = 1 Angular sep. (deg): 0.661267238504
HTRU-N_set01_cand005078.png,G049.5+09.2_masked_beam4_56477_No1_DM379.40_1.00ms_Cand.pfd,Possible match HTRU-N_set01_cand005078.png for B1943+18 with P0 1.068708 Harmonic Number = 1 Angular sep. (deg): 0.955828771966
HTRU-N_set01_cand005078.png,G049.5+09.2_masked_beam4_56477_No1_DM379.40_1.00ms_Cand.pfd,Possible match HTRU-N_set01_cand005078.png for J1925+19 with P0 1.916353 Harmonic Number = 2.0 Angular sep. (deg): 0.620990154674
HTRU-N_set01_cand005078.png,G049.5+09.2_masked_beam4_56477_No1_DM379.40_1.00ms_Cand.pfd,Possible match HTRU-N_set01_cand005078.png for J1919+1745 with P0 2.081343 Harmonic Number = 2.0 Angular sep. (deg): 1.22601676244
HTRU-N_set01_cand015584.png,G132.5-05.3_masked_beam4_56787_No4_DM211.80_1.09ms_Cand.pfd,Possible match HTRU-N_set01_cand015584.png for J0139+5621 with P0 1.775344 Harmonic Number = 2.0 Angular sep. (deg): 0.212502313823
HTRU-N_set01_cand015584.png,G132.5-05.3_masked_beam4_56787_No4_DM211.80_1.09ms_Cand.pfd,Possible match HTRU-N_set01_cand015584.png for B0037+56 with P0 1.118225 Harmonic Number = 1 Angular sep. (deg): 1.23676627427
HTRU-N_set03_cand009488.png,G060.3-10.9_masked_beam4_56513_No1_DM0.00_1.54ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set04_cand007056.png,Z035.6+03.5_masked_beam5_57244_No6_DM0.00_15.09ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set08_cand027996.png,G240.9+09.2_masked_beam1_57055_No3_DM0.00_61.12ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set07_cand014146.png,G169.5-07.0_masked_beam2_55923_No3_DM0.00_60.00ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set04_cand026128.png,Z129.8+01.7_masked_beam3_57115_No3_DM0.00_4.44ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set07_cand010516.png,G138.4-05.2_masked_beam2_55923_No3_DM0.00_14.95ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set01_cand020563.png,G211.5+05.3_masked_beam1_56494_No1_DM0.00_2.31ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set03_cand001510.png,G018.1+09.8_masked_beam6_56477_No1_DM0.00_1.54ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set03_cand022683.png,G122.0-05.4_masked_beam0_56545_No4_DM0.00_1.41ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set07_cand010585.png,G138.8-12.2_masked_beam4_56048_No5_DM0.00_3.33ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set04_cand003978.png,Z022.0-00.4_masked_beam1_57286_No1_DM0.00_10.00ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set01_cand015930.png,G135.5-04.8_masked_beam2_56289_No1_DM0.00_39.23ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set04_cand013550.png,Z080.5+00.4_masked_beam1_57304_No6_DM0.00_17.14ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set03_cand045261.png,Z103.0-00.8_masked_beam4_56844_No1_DM0.00_116.12ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set07_cand027991.png,Z173.1+02.9_masked_beam5_55918_No1_DM0.00_1.80ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set07_cand016510.png,G208.9-05.6_masked_beam5_55927_No1_DM0.00_1.80ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set07_cand016468.png,G206.9-06.6_masked_beam3_55927_No1_DM0.00_1.70ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set08_cand015650.png,G158.1-05.6_masked_beam5_57003_No2_DM0.00_3.64ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set07_cand026337.png,Z155.1-03.0_masked_beam2_55916_No3_DM0.00_14.95ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set03_cand017520.png,G101.9-12.7_masked_beam3_56516_No2_DM0.00_21.40ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set07_cand028914.png,Z183.0+02.7_masked_beam5_55918_No1_DM0.00_1.80ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set08_cand027130.png,G231.0-08.6_masked_beam3_57055_No4_DM0.00_3.57ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set04_cand008777.png,Z054.8-00.2_masked_beam2_57117_No2_DM0.00_60.00ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set04_cand008938.png,Z055.8-00.9_masked_beam5_57117_No1_DM0.00_24.00ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set03_cand028806.png,G162.1+06.1_masked_beam1_56501_No1_DM0.00_12.00ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set08_cand015493.png,G157.4-06.3_masked_beam5_57003_No5_DM0.00_2.26ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set07_cand008382.png,G119.8-13.9_masked_beam0_56048_No4_DM0.00_1.41ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set04_cand026753.png,Z132.3-03.4_masked_beam0_57380_No1_DM0.00_20.00ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set08_cand016334.png,G163.3-06.1_masked_beam5_57003_No1_DM0.00_30.00ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set07_cand031107.png,Z205.6+02.0_masked_beam2_55928_No4_DM0.00_1.70ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set07_cand029108.png,Z184.8-00.6_masked_beam3_55917_No2_DM0.00_0.70ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set03_cand009299.png,G059.0-08.3_masked_beam0_56290_No6_DM0.00_400.05ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set07_cand009237.png,G128.0-07.4_masked_beam2_55918_No3_DM0.00_1.80ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set07_cand008872.png,G125.3-12.6_masked_beam1_56053_No2_DM0.00_60.00ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set07_cand009797.png,G133.0-05.7_masked_beam2_55918_No4_DM0.00_1.80ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set01_cand020348.png,G207.1+09.7_masked_beam1_56295_No4_DM0.00_1.04ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set03_cand015426.png,G093.6-04.2_masked_beam0_56288_No7_DM0.00_1007.22ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set07_cand010290.png,G137.0-12.2_masked_beam3_56048_No2_DM0.00_14.95ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set07_cand030694.png,Z201.3+03.4_masked_beam3_55924_No7_DM0.00_1.32ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set07_cand025604.png,Z148.6-03.2_masked_beam1_55942_No5_DM0.00_20.00ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set03_cand005406.png,G039.8-05.4_masked_beam1_56544_No5_DM0.00_10.91ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set01_cand011708.png,G111.6-04.5_masked_beam6_56478_No1_DM0.00_30.00ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set07_cand009990.png,G134.3-14.4_masked_beam6_56048_No1_DM0.00_1.30ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set01_cand010736.png,G106.5+05.1_masked_beam2_56787_No1_DM0.00_2.31ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set08_cand013423.png,G143.6+10.1_masked_beam4_57077_No1_DM0.00_911.08ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set07_cand002594.png,G067.6-12.1_masked_beam5_55918_No8_DM0.00_120.00ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set07_cand031408.png,Z210.5+00.1_masked_beam2_55928_No1_DM0.00_1.80ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set03_cand009804.png,G061.6-13.0_masked_beam5_56516_No1_DM0.00_0.57ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set04_cand025410.png,Z126.8+01.1_masked_beam5_57379_No1_DM0.00_2.31ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set03_cand018555.png,G106.4-04.6_masked_beam0_56284_No2_DM0.00_1.70ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set01_cand035793.png,Z151.0+03.0_masked_beam3_56784_No24_DM4.00_2.09ms_Cand.pfd,Possible match HTRU-N_set01_cand035793.png for J0408+551 with P0 1.837000 Harmonic Number = 1 Angular sep. (deg): 1.09866507526
HTRU-N_set03_cand027570.png,G150.9-06.8_masked_beam3_56787_No5_DM0.00_0.58ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set03_cand015237.png,G092.4-10.7_masked_beam6_56517_No8_DM0.00_3.32ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set03_cand048016.png,Z121.4+00.4_masked_beam6_56851_No3_DM0.00_79.91ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set03_cand022178.png,G120.4+07.7_masked_beam1_56289_No1_DM0.00_1.54ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set04_cand013553.png,Z080.5+00.4_masked_beam2_57304_No3_DM0.00_17.14ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set07_cand031192.png,Z206.9+02.2_masked_beam2_55928_No2_DM0.00_1.80ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set07_cand009827.png,G133.4-06.6_masked_beam5_55923_No4_DM0.00_9.97ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set03_cand026537.png,G143.1-04.8_masked_beam2_56902_No1_DM0.00_10.00ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set03_cand032608.png,G226.1+08.2_masked_beam3_56494_No7_DM0.00_1.54ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set03_cand009661.png,G061.1-09.2_masked_beam0_56290_No1_DM0.00_1001.72ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set03_cand024589.png,G130.6+09.4_masked_beam3_56295_No2_DM0.00_2.86ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set07_cand025606.png,Z148.6-03.2_masked_beam2_55942_No4_DM0.00_20.00ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set03_cand028391.png,G158.0+09.2_masked_beam6_56291_No1_DM0.00_1.54ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set04_cand033920.png,Z163.0-01.5_masked_beam5_57306_No1_DM0.00_1326.59ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set07_cand024816.png,Z142.5+01.2_masked_beam2_55813_No3_DM0.00_14.95ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set03_cand028588.png,G159.9-05.5_masked_beam4_56787_No3_DM0.00_8.00ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set07_cand020025.png,Z069.1-01.3_masked_beam5_55812_No4_DM0.00_0.73ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set02_cand008551.png,Z089.8+03.0_masked_beam0_57339_No5_DM0.00_39.23ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set08_cand011869.png,G136.0-05.1_masked_beam5_57013_No1_DM0.00_24.00ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set01_cand019278.png,G183.8-05.7_masked_beam0_56289_No1_DM0.00_1.08ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set03_cand027515.png,G150.6-04.9_masked_beam3_56739_No7_DM0.00_93.36ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set08_cand015913.png,G159.8+06.1_masked_beam6_57011_No8_DM0.00_0.58ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set03_cand009886.png,G062.0-04.7_masked_beam5_56901_No1_DM0.00_2.31ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set02_cand012227.png,Z095.6+00.3_masked_beam3_57279_No44_DM112.10_1.17ms_Cand.pfd,Possible match HTRU-N_set02_cand012227.png for B2036+53 with P0 1.424568 Harmonic Number = 1 Angular sep. (deg): 1.03165314959
HTRU-N_set03_cand018561.png,G106.4-04.6_masked_beam4_56284_No1_DM0.00_6.67ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set02_cand011780.png,Z095.6+00.0_masked_beam1_57279_No4_DM53.80_1.14ms_Cand.pfd,Possible match HTRU-N_set02_cand011780.png for B2036+53 with P0 1.424568 Harmonic Number = 1 Angular sep. (deg): 1.22946471405
HTRU-N_set03_cand018309.png,G105.4-03.8_masked_beam0_56284_No8_DM0.00_1.54ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set07_cand027345.png,Z165.9-01.4_masked_beam6_55814_No5_DM0.00_0.78ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set07_cand024855.png,Z142.6-01.0_masked_beam5_55814_No7_DM0.00_1.80ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set07_cand005679.png,G071.0+14.7_masked_beam5_55917_No3_DM0.00_1.80ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set08_cand028978.png,Z125.6-01.4_masked_beam3_57013_No2_DM0.00_4.00ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set07_cand030882.png,Z202.9-03.3_masked_beam3_55913_No1_DM0.00_1.80ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set03_cand027900.png,G153.6+07.7_masked_beam3_56290_No1_DM0.00_4.00ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set08_cand014911.png,G153.3-06.6_masked_beam2_57003_No1_DM0.00_5.00ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set01_cand013118.png,G118.5+03.8_masked_beam6_56784_No40_DM828.10_1.05ms_Cand.pfd,Possible match HTRU-N_set01_cand013118.png for B0059+65 with P0 1.679164 Harmonic Number = 2.0 Angular sep. (deg): 0.768240030759
HTRU-N_set01_cand013118.png,G118.5+03.8_masked_beam6_56784_No40_DM828.10_1.05ms_Cand.pfd,Possible match HTRU-N_set01_cand013118.png for B0105+65 with P0 1.283660 Harmonic Number = 1 Angular sep. (deg): 0.436802252964
HTRU-N_set01_cand002938.png,G035.3-04.3_beam0_56289_No45_DM886.90_2.26ms_Cand.pfd,Possible match HTRU-N_set01_cand002938.png for B1849+00 with P0 2.180195 Harmonic Number = 1 Angular sep. (deg): 0.49961228207
HTRU-N_set01_cand002938.png,G035.3-04.3_beam0_56289_No45_DM886.90_2.26ms_Cand.pfd,Possible match HTRU-N_set01_cand002938.png for J1852+0033 with P0 11.558713 Harmonic Number = 5.0 Angular sep. (deg): 0.513795090067
HTRU-N_set01_cand002938.png,G035.3-04.3_beam0_56289_No45_DM886.90_2.26ms_Cand.pfd,Possible match HTRU-N_set01_cand002938.png for J1911+00 with P0 6.940000 Harmonic Number = 3.33333333333 Angular sep. (deg): 0.474689082684
HTRU-N_set01_cand002938.png,G035.3-04.3_beam0_56289_No45_DM886.90_2.26ms_Cand.pfd,Possible match HTRU-N_set01_cand002938.png for J1850-0006 with P0 2.191498 Harmonic Number = 1 Angular sep. (deg): 0.339510863399
HTRU-N_set07_cand018737.png,Z066.3-00.9_masked_beam3_55812_No1_DM149.50_1.75ms_Cand.pfd,Possible match HTRU-N_set07_cand018737.png for J1937+2950 with P0 1.657429 Harmonic Number = 1 Angular sep. (deg): 1.05825735722
HTRU-N_set04_cand022414.png,Z115.5+00.4_masked_beam0_57257_No6_DM0.70_0.73ms_Cand.pfd,Possible match HTRU-N_set04_cand022414.png for B2323+63 with P0 1.436310 Harmonic Number = 2.0 Angular sep. (deg): 0.960772242725
HTRU-N_set04_cand022414.png,Z115.5+00.4_masked_beam0_57257_No6_DM0.70_0.73ms_Cand.pfd,Possible match HTRU-N_set04_cand022414.png for B2323+63 with P0 1.436310 Harmonic Number = 3.33333333333 Angular sep. (deg): 0.960772242725
HTRU-N_set04_cand022414.png,Z115.5+00.4_masked_beam0_57257_No6_DM0.70_0.73ms_Cand.pfd,Possible match HTRU-N_set04_cand022414.png for J2343+6221 with P0 1.799000 Harmonic Number = 2.0 Angular sep. (deg): 0.032807083097
HTRU-N_set04_cand022414.png,Z115.5+00.4_masked_beam0_57257_No6_DM0.70_0.73ms_Cand.pfd,Possible match HTRU-N_set04_cand022414.png for J2343+6221 with P0 1.799000 Harmonic Number = 3.33333333333 Angular sep. (deg): 0.032807083097
HTRU-N_set04_cand022414.png,Z115.5+00.4_masked_beam0_57257_No6_DM0.70_0.73ms_Cand.pfd,Possible match HTRU-N_set04_cand022414.png for J2343+6221 with P0 1.799000 Harmonic Number = 4.0 Angular sep. (deg): 0.032807083097
HTRU-N_set04_cand022414.png,Z115.5+00.4_masked_beam0_57257_No6_DM0.70_0.73ms_Cand.pfd,Possible match HTRU-N_set04_cand022414.png for B2351+61 with P0 0.944784 Harmonic Number = 1 Angular sep. (deg): 0.408876393025
HTRU-N_set04_cand022414.png,Z115.5+00.4_masked_beam0_57257_No6_DM0.70_0.73ms_Cand.pfd,Possible match HTRU-N_set04_cand022414.png for B2351+61 with P0 0.944784 Harmonic Number = 2.0 Angular sep. (deg): 0.408876393025
HTRU-N_set04_cand022414.png,Z115.5+00.4_masked_beam0_57257_No6_DM0.70_0.73ms_Cand.pfd,Possible match HTRU-N_set04_cand022414.png for J2244+63 with P0 0.461000 Harmonic Number = 1 Angular sep. (deg): 0.820584385676
HTRU-N_set04_cand022414.png,Z115.5+00.4_masked_beam0_57257_No6_DM0.70_0.73ms_Cand.pfd,Possible match HTRU-N_set04_cand022414.png for B2334+61 with P0 0.495370 Harmonic Number = 1 Angular sep. (deg): 0.489887421318
HTRU-N_set04_cand022414.png,Z115.5+00.4_masked_beam0_57257_No6_DM0.70_0.73ms_Cand.pfd,Possible match HTRU-N_set04_cand022414.png for J2333+6145 with P0 0.756899 Harmonic Number = 1 Angular sep. (deg): 0.585614608434
HTRU-N_set07_cand009009.png,G127.0-09.6_masked_beam0_56053_No1_DM0.00_1.08ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set02_cand009049.png,Z092.1+03.2_masked_beam4_57279_No21_DM249.70_1.19ms_Cand.pfd,Possible match HTRU-N_set02_cand009049.png for B2036+53 with P0 1.424568 Harmonic Number = 1 Angular sep. (deg): 1.30860385033
HTRU-N_set03_cand031800.png,G207.1+09.7_masked_beam6_56295_No3_DM0.00_2.20ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set02_cand011848.png,Z095.6+00.0_masked_beam3_57279_No20_DM11.50_1.17ms_Cand.pfd,Possible match HTRU-N_set02_cand011848.png for B2036+53 with P0 1.424568 Harmonic Number = 1 Angular sep. (deg): 1.22946471405
HTRU-N_set07_cand000006.png,CAND_100.9-2.6_N_masked_beam6_56102_No2_DM0.00_6.67ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set01_cand005603.png,G051.9-09.1_masked_beam1_56478_No4_DM204.40_2.00ms_Cand.pfd,Possible match HTRU-N_set01_cand005603.png for J1901+1306 with P0 1.830857 Harmonic Number = 1 Angular sep. (deg): 1.22643100236
HTRU-N_set01_cand005603.png,G051.9-09.1_masked_beam1_56478_No4_DM204.40_2.00ms_Cand.pfd,Possible match HTRU-N_set01_cand005603.png for J1935+12 with P0 1.939900 Harmonic Number = 1 Angular sep. (deg): 0.487630999134
HTRU-N_set04_cand025522.png,Z127.1+00.3_masked_beam1_57282_No1_DM0.00_9.99ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set03_cand024688.png,G131.1-12.3_masked_beam4_56530_No4_DM0.00_4.00ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set07_cand030908.png,Z203.4-00.9_masked_beam4_55918_No2_DM0.00_2.37ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set07_cand013900.png,G165.8+09.7_masked_beam1_56122_No1_DM0.00_6.67ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set01_cand027607.png,Z104.8+02.0_masked_beam3_56784_No9_DM294.10_1.01ms_Cand.pfd,Possible match HTRU-N_set01_cand027607.png for J2301+5852 with P0 6.979071 Harmonic Number = 6.25 Angular sep. (deg): 0.668677309653
HTRU-N_set01_cand027607.png,Z104.8+02.0_masked_beam3_56784_No9_DM294.10_1.01ms_Cand.pfd,Possible match HTRU-N_set01_cand027607.png for J2301+5852 with P0 6.979071 Harmonic Number = 8.0 Angular sep. (deg): 0.668677309653
HTRU-N_set03_cand016672.png,G098.8+04.1_masked_beam5_56862_No1_DM6.70_2.17ms_Cand.pfd,Possible match HTRU-N_set03_cand016672.png for J2210+57 with P0 2.057430 Harmonic Number = 1 Angular sep. (deg): 0.331981550068
HTRU-N_set07_cand028058.png,Z173.6-00.6_masked_beam4_55917_No1_DM0.00_0.85ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set03_cand045922.png,Z107.5-01.9_masked_beam0_56542_No1_DM0.00_4.62ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set04_cand031621.png,Z145.9+03.5_masked_beam0_57379_No4_DM0.00_43.47ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set02_cand009384.png,Z093.5+01.2_masked_beam2_57265_No2_DM0.00_1.25ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set03_cand009664.png,G061.1-09.2_masked_beam0_56290_No2_DM0.00_998.99ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set02_cand012764.png,Z097.1-01.3_masked_beam4_57279_No39_DM705.50_1.51ms_Cand.pfd,Possible match HTRU-N_set02_cand012764.png for B2036+53 with P0 1.424568 Harmonic Number = 1 Angular sep. (deg): 1.30759401925
HTRU-N_set07_cand028791.png,Z181.3+02.7_masked_beam2_55928_No1_DM0.00_1.80ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set01_cand003423.png,G035.3-04.3_beam5_56289_No40_DM271.00_1.22ms_Cand.pfd,Possible match HTRU-N_set01_cand003423.png for B1849+00 with P0 2.180195 Harmonic Number = 2.0 Angular sep. (deg): 0.49961228207
HTRU-N_set01_cand003423.png,G035.3-04.3_beam5_56289_No40_DM271.00_1.22ms_Cand.pfd,Possible match HTRU-N_set01_cand003423.png for J1852+0033 with P0 11.558713 Harmonic Number = 8.0 Angular sep. (deg): 0.513795090067
HTRU-N_set01_cand003423.png,G035.3-04.3_beam5_56289_No40_DM271.00_1.22ms_Cand.pfd,Possible match HTRU-N_set01_cand003423.png for B1917+00 with P0 1.272260 Harmonic Number = 1 Angular sep. (deg): 0.263341247528
HTRU-N_set01_cand003423.png,G035.3-04.3_beam5_56289_No40_DM271.00_1.22ms_Cand.pfd,Possible match HTRU-N_set01_cand003423.png for J1851-0053 with P0 1.409065 Harmonic Number = 1 Angular sep. (deg): 0.81460922289
HTRU-N_set01_cand003423.png,G035.3-04.3_beam5_56289_No40_DM271.00_1.22ms_Cand.pfd,Possible match HTRU-N_set01_cand003423.png for J1911+00 with P0 6.940000 Harmonic Number = 5.0 Angular sep. (deg): 0.474689082684
HTRU-N_set01_cand003423.png,G035.3-04.3_beam5_56289_No40_DM271.00_1.22ms_Cand.pfd,Possible match HTRU-N_set01_cand003423.png for J1911+00 with P0 6.940000 Harmonic Number = 6.25 Angular sep. (deg): 0.474689082684
HTRU-N_set01_cand003423.png,G035.3-04.3_beam5_56289_No40_DM271.00_1.22ms_Cand.pfd,Possible match HTRU-N_set01_cand003423.png for J1929+00 with P0 1.166900 Harmonic Number = 1 Angular sep. (deg): 0.42295730882
HTRU-N_set01_cand003423.png,G035.3-04.3_beam5_56289_No40_DM271.00_1.22ms_Cand.pfd,Possible match HTRU-N_set01_cand003423.png for B1907+00 with P0 1.016948 Harmonic Number = 1 Angular sep. (deg): 0.026327211805
HTRU-N_set01_cand003423.png,G035.3-04.3_beam5_56289_No40_DM271.00_1.22ms_Cand.pfd,Possible match HTRU-N_set01_cand003423.png for J1850+0026 with P0 1.081844 Harmonic Number = 1 Angular sep. (deg): 0.451177252685
HTRU-N_set01_cand003423.png,G035.3-04.3_beam5_56289_No40_DM271.00_1.22ms_Cand.pfd,Possible match HTRU-N_set01_cand003423.png for J1852+0013 with P0 0.957751 Harmonic Number = 1 Angular sep. (deg): 0.319168712534
HTRU-N_set01_cand003423.png,G035.3-04.3_beam5_56289_No40_DM271.00_1.22ms_Cand.pfd,Possible match HTRU-N_set01_cand003423.png for J1850-0006 with P0 2.191498 Harmonic Number = 2.0 Angular sep. (deg): 0.339510863399
HTRU-N_set01_cand003423.png,G035.3-04.3_beam5_56289_No40_DM271.00_1.22ms_Cand.pfd,Possible match HTRU-N_set01_cand003423.png for J1842-0153 with P0 1.054228 Harmonic Number = 1 Angular sep. (deg): 0.531505424427
HTRU-N_set01_cand003423.png,G035.3-04.3_beam5_56289_No40_DM271.00_1.22ms_Cand.pfd,Possible match HTRU-N_set01_cand003423.png for J1910-0112 with P0 1.360603 Harmonic Number = 1 Angular sep. (deg): 0.940565034026
