"classification_id","user_name","user_id","user_ip","workflow_id","workflow_name","workflow_version","created_at","gold_standard","expert","metadata","annotations","subject_data","subject_ids"
23494256,"coralpolyp1",1551354,"a2c6e6c8fd2a4524b8c6",2672,"Get Started дус Angola",325.7,"2016-12-18 18:12:43 UTC",NA,NA,"{""session"":""61a0b345bb0c914b99e8d0580d80cb1396380b06023eefcb8f4196e26c3d4d96"",""viewport"":{""width"":1280,""height"":739},""started_at"":""2016-12-18T18:12:34.340Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_4) AppleWebKit/601.5.17 (KHTML, like Gecko) Version/9.1 Safari/601.5.17"",""utc_offset"":""18000"",""finished_at"":""2016-12-18T18:12:43.292Z"",""live_project"":true,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":641,""clientHeight"":480,""naturalWidth"":819,""naturalHeight"":614}]}","[{""task"":""T0"",""value"":[{""choice"":""NTHNGHR"",""answers"":{},""filters"":{}}]}]","{""4744458"":{""retired"":{""id"":3141952,""workflow_id"":2672,""classifications_count"":3,""created_at"":""2016-12-13T13:30:40.131Z"",""updated_at"":""2017-01-06T14:10:56.451Z"",""retired_at"":""2017-01-06T14:10:56.439Z"",""subject_id"":4744458,""retirement_reason"":""nothing_here""},""origin"":""Southern_Africa"",""s3_url"":""https://s3-eu-west-1.amazonaws.com/pantherabucketlion1/"",""licence"":""Panthera"",""image_name"":""G1838092.JPG"",""subject_id"":""79770""}}",4744458
23494261,"coralpolyp1",1551354,"a2c6e6c8fd2a4524b8c6",2672,"Get Started дус Angola",325.7,"2016-12-18 18:12:51 UTC",NA,NA,"{""session"":""61a0b345bb0c914b99e8d0580d80cb1396380b06023eefcb8f4196e26c3d4d96"",""viewport"":{""width"":1280,""height"":739},""started_at"":""2016-12-18T18:12:43.324Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_4) AppleWebKit/601.5.17 (KHTML, like Gecko) Version/9.1 Safari/601.5.17"",""utc_offset"":""18000"",""finished_at"":""2016-12-18T18:12:51.315Z"",""live_project"":true,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":641,""clientHeight"":480,""naturalWidth"":819,""naturalHeight"":614}]}","[{""task"":""T0"",""value"":[{""choice"":""NTHNGHR"",""answers"":{},""filters"":{}}]}]","{""4769652"":{""retired"":{""id"":3189180,""workflow_id"":2672,""classifications_count"":3,""created_at"":""2016-12-16T00:35:49.820Z"",""updated_at"":""2016-12-23T16:15:00.012Z"",""retired_at"":""2016-12-23T16:15:00.006Z"",""subject_id"":4769652,""retirement_reason"":""nothing_here""},""origin"":""Southern_Africa"",""s3_url"":""https://s3-eu-west-1.amazonaws.com/pantherabucketlion1/"",""licence"":""Panthera"",""image_name"":""G2329997.JPG"",""subject_id"":""104964""}}",4769652
23494269,"coralpolyp1",1551354,"a2c6e6c8fd2a4524b8c6",2672,"Get Started дус Angola",325.7,"2016-12-18 18:13:04 UTC",NA,NA,"{""session"":""61a0b345bb0c914b99e8d0580d80cb1396380b06023eefcb8f4196e26c3d4d96"",""viewport"":{""width"":1280,""height"":739},""started_at"":""2016-12-18T18:12:51.358Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_4) AppleWebKit/601.5.17 (KHTML, like Gecko) Version/9.1 Safari/601.5.17"",""utc_offset"":""18000"",""finished_at"":""2016-12-18T18:13:04.778Z"",""live_project"":true,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":641,""clientHeight"":480,""naturalWidth"":819,""naturalHeight"":614}]}","[{""task"":""T0"",""value"":[{""choice"":""NTHNGHR"",""answers"":{},""filters"":{}}]}]","{""4775821"":{""retired"":{""id"":3174897,""workflow_id"":2672,""classifications_count"":3,""created_at"":""2016-12-15T03:02:43.852Z"",""updated_at"":""2016-12-18T18:13:05.917Z"",""retired_at"":""2016-12-18T18:13:05.914Z"",""subject_id"":4775821,""retirement_reason"":""nothing_here""},""origin"":""Southern_Africa"",""s3_url"":""https://s3-eu-west-1.amazonaws.com/pantherabucketlion1/"",""licence"":""Panthera"",""image_name"":""G2549547.JPG"",""subject_id"":""111133""}}",4775821
23494288,"sld",1508335,"e811d6686703700791d5",2672,"Get Started дус Angola",325.7,"2016-12-18 18:13:37 UTC",NA,NA,"{""session"":""016c9da67506abb4bd3b2d4e8a31d4468016a128e05cb025a40493499dc0358e"",""viewport"":{""width"":1366,""height"":651},""started_at"":""2016-12-18T18:12:38.302Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.79 Safari/537.36 Edge/14.14393"",""utc_offset"":""0"",""finished_at"":""2016-12-18T18:13:43.401Z"",""live_project"":true,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":712,""clientHeight"":534,""naturalWidth"":819,""naturalHeight"":614}]}","[{""task"":""T0"",""value"":[{""choice"":""DMSTCNML"",""answers"":{""HWMN"":""5"",""WHCHSDFTHNMLSVSBL"":""MLTPLSDSFRMMLTPLNMLS""},""filters"":{}},{""choice"":""HMNNTVHCLS"",""answers"":{},""filters"":{}}]}]","{""4872429"":{""retired"":{""id"":3224247,""workflow_id"":2672,""classifications_count"":1,""created_at"":""2016-12-18T18:13:37.716Z"",""updated_at"":""2016-12-18T18:13:38.951Z"",""retired_at"":""2016-12-18T18:13:38.948Z"",""subject_id"":4872429,""retirement_reason"":""other""},""origin"":""Southern_Africa"",""s3_url"":""https://s3-eu-west-1.amazonaws.com/pantherabucketlion1/"",""licence"":""Panthera"",""image_name"":""I0763434.JPG"",""subject_id"":""207741""}}",4872429
23494293,"coralpolyp1",1551354,"a2c6e6c8fd2a4524b8c6",2672,"Get Started дус Angola",325.7,"2016-12-18 18:13:42 UTC",NA,NA,"{""session"":""61a0b345bb0c914b99e8d0580d80cb1396380b06023eefcb8f4196e26c3d4d96"",""viewport"":{""width"":1280,""height"":739},""started_at"":""2016-12-18T18:13:04.814Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_4) AppleWebKit/601.5.17 (KHTML, like Gecko) Version/9.1 Safari/601.5.17"",""utc_offset"":""18000"",""finished_at"":""2016-12-18T18:13:42.430Z"",""live_project"":true,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":641,""clientHeight"":480,""naturalWidth"":819,""naturalHeight"":614}]}","[{""task"":""T0"",""value"":[{""choice"":""BRD"",""answers"":{""HWMN"":""1"",""WHCHSDFTHNMLSVSBL"":""LFTSD""},""filters"":{}}]}]","{""4784440"":{""retired"":{""id"":3224248,""workflow_id"":2672,""classifications_count"":5,""created_at"":""2016-12-18T18:13:42.469Z"",""updated_at"":""2017-01-25T21:09:49.787Z"",""retired_at"":""2017-01-25T21:09:49.743Z"",""subject_id"":4784440,""retirement_reason"":null},""origin"":""Southern_Africa"",""s3_url"":""https://s3-eu-west-1.amazonaws.com/pantherabucketlion1/"",""licence"":""Panthera"",""image_name"":""G3037906.JPG"",""subject_id"":""119752""}}",4784440
23494302,"coralpolyp1",1551354,"a2c6e6c8fd2a4524b8c6",2672,"Get Started дус Angola",325.7,"2016-12-18 18:13:52 UTC",NA,NA,"{""session"":""61a0b345bb0c914b99e8d0580d80cb1396380b06023eefcb8f4196e26c3d4d96"",""viewport"":{""width"":1280,""height"":739},""started_at"":""2016-12-18T18:13:42.475Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_4) AppleWebKit/601.5.17 (KHTML, like Gecko) Version/9.1 Safari/601.5.17"",""utc_offset"":""18000"",""finished_at"":""2016-12-18T18:13:52.658Z"",""live_project"":true,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":641,""clientHeight"":480,""naturalWidth"":819,""naturalHeight"":614}]}","[{""task"":""T0"",""value"":[{""choice"":""NTHNGHR"",""answers"":{},""filters"":{}}]}]","{""4814553"":{""retired"":{""id"":3159478,""workflow_id"":2672,""classifications_count"":3,""created_at"":""2016-12-14T11:13:33.944Z"",""updated_at"":""2017-01-22T18:16:55.276Z"",""retired_at"":""2017-01-22T18:16:55.261Z"",""subject_id"":4814553,""retirement_reason"":""nothing_here""},""origin"":""Southern_Africa"",""s3_url"":""https://s3-eu-west-1.amazonaws.com/pantherabucketlion1/"",""licence"":""Panthera"",""image_name"":""H0841377.JPG"",""subject_id"":""149865""}}",4814553
23494311,"coralpolyp1",1551354,"a2c6e6c8fd2a4524b8c6",2672,"Get Started дус Angola",325.7,"2016-12-18 18:14:02 UTC",NA,NA,"{""session"":""61a0b345bb0c914b99e8d0580d80cb1396380b06023eefcb8f4196e26c3d4d96"",""viewport"":{""width"":1280,""height"":739},""started_at"":""2016-12-18T18:13:52.691Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_4) AppleWebKit/601.5.17 (KHTML, like Gecko) Version/9.1 Safari/601.5.17"",""utc_offset"":""18000"",""finished_at"":""2016-12-18T18:14:02.585Z"",""live_project"":true,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":641,""clientHeight"":480,""naturalWidth"":819,""naturalHeight"":614}]}","[{""task"":""T0"",""value"":[{""choice"":""NTHNGHR"",""answers"":{},""filters"":{}}]}]","{""4877176"":{""retired"":{""id"":3221746,""workflow_id"":2672,""classifications_count"":3,""created_at"":""2016-12-18T15:26:10.997Z"",""updated_at"":""2017-01-19T14:33:12.433Z"",""retired_at"":""2017-01-19T14:33:12.430Z"",""subject_id"":4877176,""retirement_reason"":""nothing_here""},""origin"":""Southern_Africa"",""s3_url"":""https://s3-eu-west-1.amazonaws.com/pantherabucketlion1/"",""licence"":""Panthera"",""image_name"":""I1046037.JPG"",""subject_id"":""212488""}}",4877176
23494317,"coralpolyp1",1551354,"a2c6e6c8fd2a4524b8c6",2672,"Get Started дус Angola",325.7,"2016-12-18 18:14:12 UTC",NA,NA,"{""session"":""61a0b345bb0c914b99e8d0580d80cb1396380b06023eefcb8f4196e26c3d4d96"",""viewport"":{""width"":1280,""height"":739},""started_at"":""2016-12-18T18:14:02.635Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_4) AppleWebKit/601.5.17 (KHTML, like Gecko) Version/9.1 Safari/601.5.17"",""utc_offset"":""18000"",""finished_at"":""2016-12-18T18:14:12.393Z"",""live_project"":true,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":641,""clientHeight"":480,""naturalWidth"":819,""naturalHeight"":614}]}","[{""task"":""T0"",""value"":[{""choice"":""NTHNGHR"",""answers"":{},""filters"":{}}]}]","{""4892608"":{""retired"":{""id"":3224250,""workflow_id"":2672,""classifications_count"":2,""created_at"":""2016-12-18T18:14:12.371Z"",""updated_at"":""2017-01-13T05:41:03.850Z"",""retired_at"":""2017-01-13T05:41:03.846Z"",""subject_id"":4892608,""retirement_reason"":""nothing_here""},""origin"":""Southern_Africa"",""s3_url"":""https://s3-eu-west-1.amazonaws.com/pantherabucketlion1/"",""licence"":""Panthera"",""image_name"":""I1846240.JPG"",""subject_id"":""227920""}}",4892608
23494324,"coralpolyp1",1551354,"a2c6e6c8fd2a4524b8c6",2672,"Get Started дус Angola",325.7,"2016-12-18 18:14:19 UTC",NA,NA,"{""session"":""61a0b345bb0c914b99e8d0580d80cb1396380b06023eefcb8f4196e26c3d4d96"",""viewport"":{""width"":1280,""height"":739},""started_at"":""2016-12-18T18:14:12.431Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_4) AppleWebKit/601.5.17 (KHTML, like Gecko) Version/9.1 Safari/601.5.17"",""utc_offset"":""18000"",""finished_at"":""2016-12-18T18:14:19.997Z"",""live_project"":true,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":641,""clientHeight"":480,""naturalWidth"":819,""naturalHeight"":614}]}","[{""task"":""T0"",""value"":[{""choice"":""NTHNGHR"",""answers"":{},""filters"":{}}]}]","{""4910078"":{""retired"":{""id"":3194760,""workflow_id"":2672,""classifications_count"":3,""created_at"":""2016-12-16T15:16:39.323Z"",""updated_at"":""2017-01-18T22:07:37.249Z"",""retired_at"":""2017-01-18T22:07:37.246Z"",""subject_id"":4910078,""retirement_reason"":""nothing_here""},""origin"":""Southern_Africa"",""s3_url"":""https://s3-eu-west-1.amazonaws.com/pantherabucketlion1/"",""licence"":""Panthera"",""image_name"":""I2850957.JPG"",""subject_id"":""245390""}}",4910078
23494327,"sld",1508335,"e811d6686703700791d5",2672,"Get Started дус Angola",325.7,"2016-12-18 18:14:22 UTC",NA,NA,"{""session"":""016c9da67506abb4bd3b2d4e8a31d4468016a128e05cb025a40493499dc0358e"",""viewport"":{""width"":1366,""height"":651},""started_at"":""2016-12-18T18:13:43.596Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.79 Safari/537.36 Edge/14.14393"",""utc_offset"":""0"",""finished_at"":""2016-12-18T18:14:29.038Z"",""live_project"":true,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":712,""clientHeight"":534,""naturalWidth"":819,""naturalHeight"":614}]}","[{""task"":""T0"",""value"":[{""choice"":""RBBTHR"",""answers"":{""HWMN"":""1"",""WHCHSDFTHNMLSVSBL"":""LFTSD""},""filters"":{}}]}]","{""4889788"":{""retired"":{""id"":3224252,""workflow_id"":2672,""classifications_count"":5,""created_at"":""2016-12-18T18:14:23.047Z"",""updated_at"":""2017-02-04T14:57:01.393Z"",""retired_at"":""2017-02-04T14:57:01.382Z"",""subject_id"":4889788,""retirement_reason"":null},""origin"":""Southern_Africa"",""s3_url"":""https://s3-eu-west-1.amazonaws.com/pantherabucketlion1/"",""licence"":""Panthera"",""image_name"":""I1711699_2.jpg"",""subject_id"":""225100""}}",4889788
23494329,"coralpolyp1",1551354,"a2c6e6c8fd2a4524b8c6",2672,"Get Started дус Angola",325.7,"2016-12-18 18:14:27 UTC",NA,NA,"{""session"":""61a0b345bb0c914b99e8d0580d80cb1396380b06023eefcb8f4196e26c3d4d96"",""viewport"":{""width"":1280,""height"":739},""started_at"":""2016-12-18T18:14:20.035Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_4) AppleWebKit/601.5.17 (KHTML, like Gecko) Version/9.1 Safari/601.5.17"",""utc_offset"":""18000"",""finished_at"":""2016-12-18T18:14:27.912Z"",""live_project"":true,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":641,""clientHeight"":480,""naturalWidth"":819,""naturalHeight"":614}]}","[{""task"":""T0"",""value"":[{""choice"":""NTHNGHR"",""answers"":{},""filters"":{}}]}]","{""4674954"":{""retired"":{""id"":3224254,""workflow_id"":2672,""classifications_count"":2,""created_at"":""2016-12-18T18:14:27.869Z"",""updated_at"":""2017-01-08T12:09:04.780Z"",""retired_at"":""2017-01-08T12:09:04.777Z"",""subject_id"":4674954,""retirement_reason"":""nothing_here""},""origin"":""Southern_Africa"",""s3_url"":""https://s3-eu-west-1.amazonaws.com/pantherabucketlion1/"",""licence"":""Panthera"",""image_name"":""G0539959.JPG"",""subject_id"":""10266""}}",4674954
23494334,"sld",1508335,"e811d6686703700791d5",2672,"Get Started дус Angola",325.7,"2016-12-18 18:14:35 UTC",NA,NA,"{""session"":""016c9da67506abb4bd3b2d4e8a31d4468016a128e05cb025a40493499dc0358e"",""viewport"":{""width"":1366,""height"":651},""started_at"":""2016-12-18T18:14:29.058Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.79 Safari/537.36 Edge/14.14393"",""utc_offset"":""0"",""finished_at"":""2016-12-18T18:14:41.052Z"",""live_project"":true,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":712,""clientHeight"":534,""naturalWidth"":819,""naturalHeight"":614}]}","[{""task"":""T0"",""value"":[{""choice"":""DKRSTNBK"",""answers"":{""HWMN"":""1"",""WHCHSDFTHNMLSVSBL"":""LFTSD""},""filters"":{}}]}]","{""4889805"":{""retired"":{""id"":3224255,""workflow_id"":2672,""classifications_count"":5,""created_at"":""2016-12-18T18:14:35.208Z"",""updated_at"":""2017-02-03T20:30:18.370Z"",""retired_at"":""2017-02-03T20:30:18.198Z"",""subject_id"":4889805,""retirement_reason"":null},""origin"":""Southern_Africa"",""s3_url"":""https://s3-eu-west-1.amazonaws.com/pantherabucketlion1/"",""licence"":""Panthera"",""image_name"":""I1720143.JPG"",""subject_id"":""225117""}}",4889805
23494339,"coralpolyp1",1551354,"a2c6e6c8fd2a4524b8c6",2672,"Get Started дус Angola",325.7,"2016-12-18 18:14:37 UTC",NA,NA,"{""session"":""61a0b345bb0c914b99e8d0580d80cb1396380b06023eefcb8f4196e26c3d4d96"",""viewport"":{""width"":1280,""height"":739},""started_at"":""2016-12-18T18:14:27.948Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_4) AppleWebKit/601.5.17 (KHTML, like Gecko) Version/9.1 Safari/601.5.17"",""utc_offset"":""18000"",""finished_at"":""2016-12-18T18:14:37.738Z"",""live_project"":true,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":641,""clientHeight"":480,""naturalWidth"":819,""naturalHeight"":614}]}","[{""task"":""T0"",""value"":[{""choice"":""NTHNGHR"",""answers"":{},""filters"":{}}]}]","{""4723573"":{""retired"":{""id"":3224256,""workflow_id"":2672,""classifications_count"":3,""created_at"":""2016-12-18T18:14:37.686Z"",""updated_at"":""2017-01-12T19:34:16.553Z"",""retired_at"":""2017-01-12T19:34:16.549Z"",""subject_id"":4723573,""retirement_reason"":""nothing_here""},""origin"":""Southern_Africa"",""s3_url"":""https://s3-eu-west-1.amazonaws.com/pantherabucketlion1/"",""licence"":""Panthera"",""image_name"":""G1349966.JPG"",""subject_id"":""58885""}}",4723573
23494341,"sld",1508335,"e811d6686703700791d5",2672,"Get Started дус Angola",325.7,"2016-12-18 18:14:40 UTC",NA,NA,"{""session"":""016c9da67506abb4bd3b2d4e8a31d4468016a128e05cb025a40493499dc0358e"",""viewport"":{""width"":1366,""height"":651},""started_at"":""2016-12-18T18:14:41.070Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.79 Safari/537.36 Edge/14.14393"",""utc_offset"":""0"",""finished_at"":""2016-12-18T18:14:46.999Z"",""live_project"":true,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":712,""clientHeight"":534,""naturalWidth"":819,""naturalHeight"":614}]}","[{""task"":""T0"",""value"":[{""choice"":""NTHNGHR"",""answers"":{},""filters"":{}}]}]","{""4901355"":{""retired"":{""id"":3224257,""workflow_id"":2672,""classifications_count"":2,""created_at"":""2016-12-18T18:14:41.042Z"",""updated_at"":""2016-12-23T23:27:12.892Z"",""retired_at"":""2016-12-23T23:27:12.888Z"",""subject_id"":4901355,""retirement_reason"":""nothing_here""},""origin"":""Southern_Africa"",""s3_url"":""https://s3-eu-west-1.amazonaws.com/pantherabucketlion1/"",""licence"":""Panthera"",""image_name"":""I2354301.JPG"",""subject_id"":""236667""}}",4901355
23494347,"sld",1508335,"e811d6686703700791d5",2672,"Get Started дус Angola",325.7,"2016-12-18 18:14:45 UTC",NA,NA,"{""session"":""016c9da67506abb4bd3b2d4e8a31d4468016a128e05cb025a40493499dc0358e"",""viewport"":{""width"":1366,""height"":651},""started_at"":""2016-12-18T18:14:47.021Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.79 Safari/537.36 Edge/14.14393"",""utc_offset"":""0"",""finished_at"":""2016-12-18T18:14:51.898Z"",""live_project"":true,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":712,""clientHeight"":534,""naturalWidth"":819,""naturalHeight"":614}]}","[{""task"":""T0"",""value"":[{""choice"":""NTHNGHR"",""answers"":{},""filters"":{}}]}]","{""4924583"":{""retired"":{""id"":3224258,""workflow_id"":2672,""classifications_count"":2,""created_at"":""2016-12-18T18:14:45.848Z"",""updated_at"":""2016-12-27T20:43:56.955Z"",""retired_at"":""2016-12-27T20:43:56.950Z"",""subject_id"":4924583,""retirement_reason"":""nothing_here""},""origin"":""Southern_Africa"",""s3_url"":""https://s3-eu-west-1.amazonaws.com/pantherabucketlion1/"",""licence"":""Panthera"",""image_name"":""J0548234.JPG"",""subject_id"":""259895""}}",4924583
23494348,"coralpolyp1",1551354,"a2c6e6c8fd2a4524b8c6",2672,"Get Started дус Angola",325.7,"2016-12-18 18:14:49 UTC",NA,NA,"{""session"":""61a0b345bb0c914b99e8d0580d80cb1396380b06023eefcb8f4196e26c3d4d96"",""viewport"":{""width"":1280,""height"":739},""started_at"":""2016-12-18T18:14:37.786Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_4) AppleWebKit/601.5.17 (KHTML, like Gecko) Version/9.1 Safari/601.5.17"",""utc_offset"":""18000"",""finished_at"":""2016-12-18T18:14:49.396Z"",""live_project"":true,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":641,""clientHeight"":480,""naturalWidth"":819,""naturalHeight"":614}]}","[{""task"":""T0"",""value"":[{""choice"":""NTHNGHR"",""answers"":{},""filters"":{}}]}]","{""4792391"":{""retired"":{""id"":3224259,""workflow_id"":2672,""classifications_count"":2,""created_at"":""2016-12-18T18:14:49.393Z"",""updated_at"":""2016-12-31T23:31:23.981Z"",""retired_at"":""2016-12-31T23:31:23.978Z"",""subject_id"":4792391,""retirement_reason"":""nothing_here""},""origin"":""Southern_Africa"",""s3_url"":""https://s3-eu-west-1.amazonaws.com/pantherabucketlion1/"",""licence"":""Panthera"",""image_name"":""H0351051.JPG"",""subject_id"":""127703""}}",4792391
23494351,"sld",1508335,"e811d6686703700791d5",2672,"Get Started дус Angola",325.7,"2016-12-18 18:14:50 UTC",NA,NA,"{""session"":""016c9da67506abb4bd3b2d4e8a31d4468016a128e05cb025a40493499dc0358e"",""viewport"":{""width"":1366,""height"":651},""started_at"":""2016-12-18T18:14:51.920Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.79 Safari/537.36 Edge/14.14393"",""utc_offset"":""0"",""finished_at"":""2016-12-18T18:14:56.225Z"",""live_project"":true,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":712,""clientHeight"":534,""naturalWidth"":819,""naturalHeight"":614}]}","[{""task"":""T0"",""value"":[{""choice"":""NTHNGHR"",""answers"":{},""filters"":{}}]}]","{""4721853"":{""retired"":{""id"":3224260,""workflow_id"":2672,""classifications_count"":2,""created_at"":""2016-12-18T18:14:50.396Z"",""updated_at"":""2017-01-03T22:16:32.682Z"",""retired_at"":""2017-01-03T22:16:32.679Z"",""subject_id"":4721853,""retirement_reason"":""nothing_here""},""origin"":""Southern_Africa"",""s3_url"":""https://s3-eu-west-1.amazonaws.com/pantherabucketlion1/"",""licence"":""Panthera"",""image_name"":""G1344810.JPG"",""subject_id"":""57165""}}",4721853
23494354,"Andreac",1551309,"4a7ba7b672835a727636",2672,"Get Started дус Angola",325.7,"2016-12-18 18:14:53 UTC",NA,NA,"{""session"":""33bb0c2dcf553ea83d818f51f78ab4ec8841c9ceecf26a0349def6824a1a92ed"",""viewport"":{""width"":1280,""height"":776},""started_at"":""2016-12-18T18:12:30.228Z"",""user_agent"":""Mozilla/5.0 (Linux; Android 6.0.1; SAMSUNG SM-T805 Build/MMB29K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/4.0 Chrome/44.0.2403.133 Safari/537.36"",""utc_offset"":""-3600"",""finished_at"":""2016-12-18T18:14:58.079Z"",""live_project"":true,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":645,""clientHeight"":483,""naturalWidth"":819,""naturalHeight"":614}]}","[{""task"":""T0"",""value"":[{""choice"":""HNBDGR"",""answers"":{""HWMN"":""1"",""WHCHSDFTHNMLSVSBL"":""RGHTSD""},""filters"":{""LKSLK"":""DG""}}]}]","{""4673966"":{""retired"":{""id"":3224261,""workflow_id"":2672,""classifications_count"":5,""created_at"":""2016-12-18T18:14:54.152Z"",""updated_at"":""2017-01-30T13:31:05.727Z"",""retired_at"":""2017-01-30T13:31:05.695Z"",""subject_id"":4673966,""retirement_reason"":null},""origin"":""Southern_Africa"",""s3_url"":""https://s3-eu-west-1.amazonaws.com/pantherabucketlion1/"",""licence"":""Panthera"",""image_name"":""G0470035.JPG"",""subject_id"":""9278""}}",4673966
23494357,"sld",1508335,"e811d6686703700791d5",2672,"Get Started дус Angola",325.7,"2016-12-18 18:14:57 UTC",NA,NA,"{""session"":""016c9da67506abb4bd3b2d4e8a31d4468016a128e05cb025a40493499dc0358e"",""viewport"":{""width"":1366,""height"":651},""started_at"":""2016-12-18T18:14:56.243Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.79 Safari/537.36 Edge/14.14393"",""utc_offset"":""0"",""finished_at"":""2016-12-18T18:15:03.826Z"",""live_project"":true,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":712,""clientHeight"":534,""naturalWidth"":819,""naturalHeight"":614}]}","[{""task"":""T0"",""value"":[{""choice"":""NTHNGHR"",""answers"":{},""filters"":{}}]}]","{""4758000"":{""retired"":{""id"":3224262,""workflow_id"":2672,""classifications_count"":2,""created_at"":""2016-12-18T18:14:57.899Z"",""updated_at"":""2017-01-04T07:29:11.616Z"",""retired_at"":""2017-01-04T07:29:11.613Z"",""subject_id"":4758000,""retirement_reason"":""nothing_here""},""origin"":""Southern_Africa"",""s3_url"":""https://s3-eu-west-1.amazonaws.com/pantherabucketlion1/"",""licence"":""Panthera"",""image_name"":""G2034534.JPG"",""subject_id"":""93312""}}",4758000
23494363,"Andreac",1551309,"4a7ba7b672835a727636",2672,"Get Started дус Angola",325.7,"2016-12-18 18:15:00 UTC",NA,NA,"{""session"":""33bb0c2dcf553ea83d818f51f78ab4ec8841c9ceecf26a0349def6824a1a92ed"",""viewport"":{""width"":1280,""height"":776},""started_at"":""2016-12-18T18:14:58.133Z"",""user_agent"":""Mozilla/5.0 (Linux; Android 6.0.1; SAMSUNG SM-T805 Build/MMB29K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/4.0 Chrome/44.0.2403.133 Safari/537.36"",""utc_offset"":""-3600"",""finished_at"":""2016-12-18T18:15:04.248Z"",""live_project"":true,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":645,""clientHeight"":483,""naturalWidth"":819,""naturalHeight"":614}]}","[{""task"":""T0"",""value"":[{""choice"":""VHCL"",""answers"":{},""filters"":{}}]}]","{""4683310"":{""retired"":{""id"":3224264,""workflow_id"":2672,""classifications_count"":1,""created_at"":""2016-12-18T18:15:00.459Z"",""updated_at"":""2016-12-18T18:15:01.150Z"",""retired_at"":""2016-12-18T18:15:01.148Z"",""subject_id"":4683310,""retirement_reason"":""other""},""origin"":""Southern_Africa"",""s3_url"":""https://s3-eu-west-1.amazonaws.com/pantherabucketlion1/"",""licence"":""Panthera"",""image_name"":""G0758607.JPG"",""subject_id"":""18622""}}",4683310
