subject_id,project_id,workflow_ids,subject_set_id,metadata,locations,classifications_by_workflow,retired_in_workflow
1998527,2519,[1810],4284,"{""image1"":""Before-Bahia-20160418-2-clipped-warped_12_7.jpeg"",""image2"":""After-Bahia-20160418-2-clipped_12_7.jpeg"",""center_lat"":""-0.5826997590004721"",""center_lon"":""-80.35206560847799"",""upper_left_lat"":""-0.5745321386221172"",""upper_left_lon"":""-80.36036882566364"",""bottom_left_lat"":""-0.5908692893166811"",""bottom_left_lon"":""-80.36036698309607"",""upper_right_lat"":""-0.5745302430823055"",""upper_right_lon"":""-80.34376425838526"",""bottom_right_lat"":""-0.5908673398724907"",""bottom_right_lon"":""-80.34376236799362""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/7af5a87f-cc1f-4e59-935e-348a60557e61.jpeg"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/941e6dc2-d8d7-4f1b-a029-e1ee6b0db05a.jpeg""}","{""1810"":6}",[1810]
1998528,2519,[1810],4284,"{""image1"":""Before-Bahia-20160418-2-clipped-warped_12_8.jpeg"",""image2"":""After-Bahia-20160418-2-clipped_12_8.jpeg"",""center_lat"":""-0.5908683208383131"",""center_lon"":""-80.35206466869572"",""upper_left_lat"":""-0.5827007140890501"",""upper_left_lon"":""-80.36036791083846"",""bottom_left_lat"":""-0.5990378643016561"",""bottom_left_lon"":""-80.36036604243638"",""upper_right_lat"":""-0.5826987915970863"",""upper_right_lon"":""-80.34376331981568"",""bottom_right_lat"":""-0.599035887905164"",""bottom_right_lon"":""-80.34376140291901""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/4ce305cf-ee59-45c3-b251-ba881b67b43c.jpeg"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/191cc385-ae0a-45db-9b22-cd41b70da3e3.jpeg""}","{""1810"":6}",[1810]
1998529,2519,[1810],4284,"{""image1"":""Before-Bahia-20160418-2-clipped-warped_12_9.jpeg"",""image2"":""After-Bahia-20160418-2-clipped_12_9.jpeg"",""center_lat"":""-0.5990368824334609"",""center_lon"":""-80.35206371582852"",""upper_left_lat"":""-0.5908692893166811"",""upper_left_lon"":""-80.36036698309607"",""bottom_left_lat"":""-0.607206439040621"",""bottom_left_lon"":""-80.3603650888593"",""upper_right_lat"":""-0.5908673398724907"",""upper_right_lon"":""-80.34376236799362"",""bottom_right_lat"":""-0.607204435691751"",""bottom_right_lon"":""-80.34376042459172""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/0cbfd705-f300-4376-8510-85d0eb45c32b.jpeg"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/92809e4e-f3e0-4af7-a6f4-3bfd57e7bea6.jpeg""}","{""1810"":8}",[1810]
1998530,2519,[1810],4284,"{""image1"":""Before-Bahia-20160418-2-clipped-warped_12_10.jpeg"",""image2"":""After-Bahia-20160418-2-clipped_12_10.jpeg"",""center_lat"":""-0.6072054437825605"",""center_lon"":""-80.3520627498763"",""upper_left_lat"":""-0.5990378643016561"",""upper_left_lon"":""-80.36036604243638"",""bottom_left_lat"":""-0.6153750135302216"",""bottom_left_lon"":""-80.36036412236474"",""upper_right_lat"":""-0.599035887905164"",""upper_right_lon"":""-80.34376140291901"",""bottom_right_lat"":""-0.6153729832288962"",""bottom_right_lon"":""-80.3437594330117""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/003d5d1f-1875-4015-8436-8955af0379da.jpeg"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/c18bb370-fe47-4243-838d-3a43d89b0071.jpeg""}","{""1810"":6}",[1810]
1998531,2519,[1810],4284,"{""image1"":""Before-Bahia-20160418-2-clipped-warped_12_11.jpeg"",""image2"":""After-Bahia-20160418-2-clipped_12_11.jpeg"",""center_lat"":""-0.6153740048822574"",""center_lon"":""-80.35206177083893"",""upper_left_lat"":""-0.607206439040621"",""upper_left_lon"":""-80.3603650888593"",""bottom_left_lat"":""-0.6235435877671038"",""bottom_left_lon"":""-80.3603631429526"",""upper_right_lat"":""-0.607204435691751"",""upper_right_lon"":""-80.34376042459172"",""bottom_right_lat"":""-0.6235415305132446"",""bottom_right_lon"":""-80.34375842817879""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/61896bfc-03ee-4b71-aca0-fc182e8d7bc2.jpeg"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/c2e6f33b-d365-423c-9a2f-72dd337b6e09.jpeg""}","{""1810"":22}",[1810]
1998532,2519,[1810],4284,"{""image1"":""Before-Bahia-20160418-2-clipped-warped_12_12.jpeg"",""image2"":""After-Bahia-20160418-2-clipped_12_12.jpeg"",""center_lat"":""-0.6235425657291969"",""center_lon"":""-80.35206077871636"",""upper_left_lat"":""-0.6153750135302216"",""upper_left_lon"":""-80.36036412236474"",""bottom_left_lat"":""-0.6317121617479136"",""bottom_left_lon"":""-80.36036215062276"",""upper_right_lat"":""-0.6153729832288962"",""upper_right_lon"":""-80.3437594330117"",""bottom_right_lat"":""-0.6317100775414412"",""bottom_right_lon"":""-80.34375741009292""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/57464537-41bd-4218-a5af-d9a2152604b5.jpeg"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/7957502d-dae3-4081-8e41-524167909473.jpeg""}","{""1810"":21}",[1810]
1998533,2519,[1810],4284,"{""image1"":""Before-Bahia-20160418-2-clipped-warped_12_13.jpeg"",""image2"":""After-Bahia-20160418-2-clipped_12_13.jpeg"",""center_lat"":""-0.6317111263200246"",""center_lon"":""-80.35205977350846"",""upper_left_lat"":""-0.6235435877671038"",""upper_left_lon"":""-80.3603631429526"",""bottom_left_lat"":""-0.6398807354692968"",""bottom_left_lon"":""-80.36036114537517"",""upper_right_lat"":""-0.6235415305132446"",""upper_right_lon"":""-80.34375842817879"",""bottom_right_lat"":""-0.6398786243101307"",""bottom_right_lon"":""-80.343756378754""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/85fc60bb-36a6-47b9-b6aa-9f418def325f.jpeg"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/95a39eb8-a94f-44ab-bd1c-f73e22b27a1d.jpeg""}","{""1810"":23}",[1810]
1998534,2519,[1810],4284,"{""image1"":""Before-Bahia-20160418-2-clipped-warped_12_14.jpeg"",""image2"":""After-Bahia-20160418-2-clipped_12_14.jpeg"",""center_lat"":""-0.6398796866513856"",""center_lon"":""-80.35205875521514"",""upper_left_lat"":""-0.6317121617479136"",""upper_left_lon"":""-80.36036215062276"",""bottom_left_lat"":""-0.6480493089278992"",""bottom_left_lon"":""-80.36036012720966"",""upper_right_lat"":""-0.6317100775414412"",""upper_right_lon"":""-80.34375741009292"",""bottom_right_lat"":""-0.648047170815958"",""bottom_right_lon"":""-80.34375533416191""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/cfa53708-4fcb-4965-97be-148e3bb9e176.jpeg"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/a93cd79d-add9-4385-9627-40b11eff11b3.jpeg""}","{""1810"":21}",[1810]
1998535,2519,[1810],4284,"{""image1"":""Before-Bahia-20160418-2-clipped-warped_12_15.jpeg"",""image2"":""After-Bahia-20160418-2-clipped_12_15.jpeg"",""center_lat"":""-0.6480482467199256"",""center_lon"":""-80.3520577238363"",""upper_left_lat"":""-0.6398807354692968"",""upper_left_lon"":""-80.36036114537517"",""bottom_left_lat"":""-0.6562178821203671"",""bottom_left_lon"":""-80.3603590961262"",""upper_right_lat"":""-0.6398786243101307"",""upper_right_lon"":""-80.343756378754"",""bottom_right_lat"":""-0.6562157170555681"",""bottom_right_lon"":""-80.34375427631655""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/6abec623-acbb-4caa-9c61-755ce3b2c453.jpeg"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/19393043-36bb-40cb-877a-2b1490b4b7da.jpeg""}","{""1810"":20}",[1810]
1998536,2519,[1810],4284,"{""image1"":""Before-Bahia-20160418-2-clipped-warped_12_16.jpeg"",""image2"":""After-Bahia-20160418-2-clipped_12_16.jpeg"",""center_lat"":""-0.6562168065222898"",""center_lon"":""-80.35205667937181"",""upper_left_lat"":""-0.6480493089278992"",""upper_left_lon"":""-80.36036012720966"",""bottom_left_lat"":""-0.6643864550433463"",""bottom_left_lon"":""-80.36035805212464"",""upper_right_lat"":""-0.648047170815958"",""upper_right_lon"":""-80.34375533416191"",""bottom_right_lat"":""-0.6643842630256058"",""bottom_right_lon"":""-80.34375320521781""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/ddee6a9e-d9ca-492c-8496-fabde4e188d6.jpeg"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/85442be2-1ea3-45d5-8861-8d0b7e41abb0.jpeg""}","{""1810"":23}",[1810]
1998537,2519,[1810],4284,"{""image1"":""Before-Bahia-20160418-2-clipped-warped_12_17.jpeg"",""image2"":""After-Bahia-20160418-2-clipped_12_17.jpeg"",""center_lat"":""-0.6643853660551238"",""center_lon"":""-80.35205562182162"",""upper_left_lat"":""-0.6562178821203671"",""upper_left_lon"":""-80.3603590961262"",""bottom_left_lat"":""-0.6725550276934829"",""bottom_left_lon"":""-80.36035699520488"",""upper_right_lat"":""-0.6562157170555681"",""upper_right_lon"":""-80.34375427631655"",""bottom_right_lat"":""-0.6725528087227165"",""bottom_right_lon"":""-80.34375212086559""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/5759562f-78ac-40ba-bf08-3ac5918d84ac.jpeg"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/af4a7a53-18d1-4c02-b5ad-e70a022717f4.jpeg""}","{""1810"":20}",[1810]
1998538,2519,[1810],4284,"{""image1"":""Before-Bahia-20160418-2-clipped-warped_12_18.jpeg"",""image2"":""After-Bahia-20160418-2-clipped_12_18.jpeg"",""center_lat"":""-0.6725539253150731"",""center_lon"":""-80.35205455118557"",""upper_left_lat"":""-0.6643864550433463"",""upper_left_lon"":""-80.36035805212464"",""bottom_left_lat"":""-0.6807236000674229"",""bottom_left_lon"":""-80.36035592536682"",""upper_right_lat"":""-0.6643842630256058"",""upper_right_lon"":""-80.34375320521781"",""bottom_right_lat"":""-0.6807213541435448"",""bottom_right_lon"":""-80.34375102325977""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/6396726f-edc9-4bcc-b8d4-a9e4d43f5ca4.jpeg"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/bd692aa3-b365-4d64-9980-07eb3e8d9992.jpeg""}","{""1810"":22}",[1810]
1998539,2519,[1810],4284,"{""image1"":""Before-Bahia-20160418-2-clipped-warped_12_19.jpeg"",""image2"":""After-Bahia-20160418-2-clipped_12_19.jpeg"",""center_lat"":""-0.6807224842987835"",""center_lon"":""-80.35205346746359"",""upper_left_lat"":""-0.6725550276934829"",""upper_left_lon"":""-80.36035699520488"",""bottom_left_lat"":""-0.6888921721618124"",""bottom_left_lon"":""-80.36035484261038"",""upper_right_lat"":""-0.6725528087227165"",""upper_right_lon"":""-80.34375212086559"",""bottom_right_lat"":""-0.6888898992847359"",""bottom_right_lon"":""-80.34374991240024""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/3a853773-b0b6-4b48-83f2-d1eed83f415b.jpeg"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/2fea86e6-7a26-4c70-9b70-fbe55a032840.jpeg""}","{""1810"":10}",[1810]
1998540,2519,[1810],4284,"{""image1"":""Before-Bahia-20160418-2-clipped-warped_12_20.jpeg"",""image2"":""After-Bahia-20160418-2-clipped_12_20.jpeg"",""center_lat"":""-0.6888910430029"",""center_lon"":""-80.35205237065554"",""upper_left_lat"":""-0.6807236000674229"",""upper_left_lon"":""-80.36035592536682"",""bottom_left_lat"":""-0.6970607439732976"",""bottom_left_lon"":""-80.3603537469354"",""upper_right_lat"":""-0.6807213541435448"",""upper_right_lon"":""-80.34375102325977"",""bottom_right_lat"":""-0.6970584441429349"",""bottom_right_lon"":""-80.34374878828692""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/b6fd29ac-ac9d-494b-b60b-ae38c3afebd7.jpeg"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/2a8c52dd-fc64-4a16-815e-fde77fea0032.jpeg""}","{""1810"":23}",[1810]
1998541,2519,[1810],4284,"{""image1"":""Before-Bahia-20160418-2-clipped-warped_12_21.jpeg"",""image2"":""After-Bahia-20160418-2-clipped_12_21.jpeg"",""center_lat"":""-0.6970596014240689"",""center_lon"":""-80.35205126076133"",""upper_left_lat"":""-0.6888921721618124"",""upper_left_lon"":""-80.36035484261038"",""bottom_left_lat"":""-0.7052293154985242"",""bottom_left_lon"":""-80.36035263834181"",""upper_right_lat"":""-0.6888898992847359"",""upper_right_lon"":""-80.34374991240024"",""bottom_right_lat"":""-0.7052269887147865"",""bottom_right_lon"":""-80.34374765091964""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/e18269e0-4e32-4001-b250-75b9dabf7a29.jpeg"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/0c7bfaae-d3ff-4526-9c68-77fa1b124731.jpeg""}","{""1810"":21}",[1810]
1998542,2519,[1810],4284,"{""image1"":""Before-Bahia-20160418-2-clipped-warped_12_22.jpeg"",""image2"":""After-Bahia-20160418-2-clipped_12_22.jpeg"",""center_lat"":""-0.7052281595589348"",""center_lon"":""-80.35205013778082"",""upper_left_lat"":""-0.6970607439732976"",""upper_left_lon"":""-80.3603537469354"",""bottom_left_lat"":""-0.7133978867341387"",""bottom_left_lon"":""-80.36035151682947"",""upper_right_lat"":""-0.6970584441429349"",""upper_right_lon"":""-80.34374878828692"",""bottom_right_lat"":""-0.7133955329969363"",""bottom_right_lon"":""-80.34374650029832""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/b6f27ca5-7ffc-4dfd-a749-7f17500bb969.jpeg"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/b94a7bd3-bef3-482f-a1bb-0e5c86be0312.jpeg""}","{""1810"":25}",[1810]
1998543,2519,[1810],4284,"{""image1"":""Before-Bahia-20160418-2-clipped-warped_12_23.jpeg"",""image2"":""After-Bahia-20160418-2-clipped_12_23.jpeg"",""center_lat"":""-0.7133967174041441"",""center_lon"":""-80.35204900171394"",""upper_left_lat"":""-0.7052293154985242"",""upper_left_lon"":""-80.36035263834181"",""bottom_left_lat"":""-0.7215664576767872"",""bottom_left_lon"":""-80.3603503823983"",""upper_right_lat"":""-0.7052269887147865"",""upper_right_lon"":""-80.34374765091964"",""bottom_right_lat"":""-0.721564076986029"",""bottom_right_lon"":""-80.34374533642286""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/594e51ce-2184-4259-8a5b-ecf885bf10cf.jpeg"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/941370f9-f1bf-4f14-a230-c983384a5224.jpeg""}","{""1810"":22}",[1810]
1998544,2519,[1810],4284,"{""image1"":""Before-Bahia-20160418-2-clipped-warped_12_24.jpeg"",""image2"":""After-Bahia-20160418-2-clipped_12_24.jpeg"",""center_lat"":""-0.7215652749563423"",""center_lon"":""-80.35204785256057"",""upper_left_lat"":""-0.7133978867341387"",""upper_left_lon"":""-80.36035151682947"",""bottom_left_lat"":""-0.7297350283231158"",""bottom_left_lon"":""-80.36034923504816"",""upper_right_lat"":""-0.7133955329969363"",""upper_right_lon"":""-80.34374650029832"",""bottom_right_lat"":""-0.7297326206787099"",""bottom_right_lon"":""-80.34374415929311""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/23fd524f-ecfc-452f-9c12-b2e71a392ee3.jpeg"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/68afcaf3-c772-4014-8f65-7d00b3fd8677.jpeg""}","{""1810"":20}",[1810]
1998545,2519,[1810],4284,"{""image1"":""Before-Bahia-20160418-2-clipped-warped_12_25.jpeg"",""image2"":""After-Bahia-20160418-2-clipped_12_25.jpeg"",""center_lat"":""-0.7297338322121748"",""center_lon"":""-80.35204669032056"",""upper_left_lat"":""-0.7215664576767872"",""upper_left_lon"":""-80.3603503823983"",""bottom_left_lat"":""-0.7379035986697705"",""bottom_left_lon"":""-80.36034807477893"",""upper_right_lat"":""-0.721564076986029"",""upper_right_lon"":""-80.34374533642286"",""bottom_right_lat"":""-0.737901164071624"",""bottom_right_lon"":""-80.34374296890897""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/a87b85b5-7079-4e50-92ff-6f8610e7bb6a.jpeg"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/d05d2cac-971d-4977-87a7-eecae28de981.jpeg""}","{""1810"":23}",[1810]
1998546,2519,[1810],4284,"{""image1"":""Before-Bahia-20160418-2-clipped-warped_12_26.jpeg"",""image2"":""After-Bahia-20160418-2-clipped_12_26.jpeg"",""center_lat"":""-0.7379023891682873"",""center_lon"":""-80.35204551499382"",""upper_left_lat"":""-0.7297350283231158"",""upper_left_lon"":""-80.36034923504816"",""bottom_left_lat"":""-0.7460721687133979"",""bottom_left_lon"":""-80.36034690159052"",""upper_right_lat"":""-0.7297326206787099"",""upper_right_lon"":""-80.34374415929311"",""bottom_right_lat"":""-0.7460697071614167"",""bottom_right_lon"":""-80.34374176527032""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/cd4510fb-b4be-40d7-a4ff-56a28b7857d1.jpeg"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/98021251-8761-4011-9443-2909c590c205.jpeg""}","{""1810"":20}",[1810]
1998547,2519,[1810],4284,"{""image1"":""Before-Bahia-20160418-2-clipped-warped_12_27.jpeg"",""image2"":""After-Bahia-20160418-2-clipped_12_27.jpeg"",""center_lat"":""-0.7460709458213257"",""center_lon"":""-80.35204432658021"",""upper_left_lat"":""-0.7379035986697705"",""upper_left_lon"":""-80.36034807477893"",""bottom_left_lat"":""-0.754240738450644"",""bottom_left_lon"":""-80.3603457154828"",""upper_right_lat"":""-0.737901164071624"",""upper_right_lon"":""-80.34374296890897"",""bottom_right_lat"":""-0.7542382499447333"",""bottom_right_lon"":""-80.34374054837704""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/9e02b54b-fe01-4b66-90ac-309a6900b329.jpeg"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/b867f7b6-28cc-4a23-80dc-75ae1e1a282c.jpeg""}","{""1810"":26}",[1810]
1998548,2519,[1810],4284,"{""image1"":""Before-Bahia-20160418-2-clipped-warped_12_28.jpeg"",""image2"":""After-Bahia-20160418-2-clipped_12_28.jpeg"",""center_lat"":""-0.7542395021679358"",""center_lon"":""-80.35204312507966"",""upper_left_lat"":""-0.7460721687133979"",""upper_left_lon"":""-80.36034690159052"",""bottom_left_lat"":""-0.7624093078781551"",""bottom_left_lon"":""-80.36034451645564"",""upper_right_lat"":""-0.7460697071614167"",""upper_right_lon"":""-80.34374176527032"",""bottom_right_lat"":""-0.7624067924182186"",""bottom_right_lon"":""-80.343739318229""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/bc8d07af-f625-4ad7-9bc1-87f9614779fe.jpeg"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/cc139d1f-30eb-4b8b-a34d-87432f56e6eb.jpeg""}","{""1810"":22}",[1810]
1998549,2519,[1810],4284,"{""image1"":""Before-Bahia-20160418-2-clipped-warped_12_29.jpeg"",""image2"":""After-Bahia-20160418-2-clipped_12_29.jpeg"",""center_lat"":""-0.7624080582047631"",""center_lon"":""-80.35204191049199"",""upper_left_lat"":""-0.754240738450644"",""upper_left_lon"":""-80.3603457154828"",""bottom_left_lat"":""-0.770577876992578"",""bottom_left_lon"":""-80.36034330450893"",""upper_right_lat"":""-0.7542382499447333"",""upper_right_lon"":""-80.34374054837704"",""bottom_right_lat"":""-0.7705753345785186"",""bottom_right_lon"":""-80.34373807482608""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/d1aab923-b9c5-4f3e-84bf-4f1b66d63ec3.jpeg"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/17997261-19f1-44d8-8281-71bcd00d3939.jpeg""}","{""1810"":8}",[1810]
1998550,2519,[1810],4284,"{""image1"":""Before-Bahia-20160418-2-clipped-warped_12_30.jpeg"",""image2"":""After-Bahia-20160418-2-clipped_12_30.jpeg"",""center_lat"":""-0.7705766139284538"",""center_lon"":""-80.3520406828171"",""upper_left_lat"":""-0.7624093078781551"",""upper_left_lon"":""-80.36034451645564"",""bottom_left_lat"":""-0.7787464457905582"",""bottom_left_lon"":""-80.36034207964255"",""upper_right_lat"":""-0.7624067924182186"",""upper_right_lon"":""-80.343739318229"",""bottom_right_lat"":""-0.7787438764222777"",""bottom_right_lon"":""-80.34373681816815""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/f302b65f-d537-4fa0-8c8b-fdcda0ccb8bd.jpeg"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/c48fe95d-7cb7-4495-b69d-af5e622b65b1.jpeg""}","{""1810"":6}",[1810]
1998551,2519,[1810],4284,"{""image1"":""Before-Bahia-20160418-2-clipped-warped_12_31.jpeg"",""image2"":""After-Bahia-20160418-2-clipped_12_31.jpeg"",""center_lat"":""-0.7787451693356531"",""center_lon"":""-80.35203944205489"",""upper_left_lat"":""-0.770577876992578"",""upper_left_lon"":""-80.36034330450893"",""bottom_left_lat"":""-0.7869150142687427"",""bottom_left_lon"":""-80.36034084185637"",""upper_right_lat"":""-0.7705753345785186"",""upper_right_lon"":""-80.34373807482608"",""bottom_right_lat"":""-0.7869124179461419"",""bottom_right_lon"":""-80.3437355482551""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/7efdb7c3-672c-4473-bb7a-2770a1b71888.jpeg"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/98c22f5e-c180-4e60-bad0-f3af4eef3418.jpeg""}","{""1810"":5}",[1810]
1998552,2519,[1810],4284,"{""image1"":""Before-Bahia-20160418-2-clipped-warped_12_32.jpeg"",""image2"":""After-Bahia-20160418-2-clipped_12_32.jpeg"",""center_lat"":""-0.7869137244230073"",""center_lon"":""-80.35203818820521"",""upper_left_lat"":""-0.7787464457905582"",""upper_left_lon"":""-80.36034207964255"",""bottom_left_lat"":""-0.7950835824237775"",""bottom_left_lon"":""-80.36033959115026"",""upper_right_lat"":""-0.7787438764222777"",""upper_right_lon"":""-80.34373681816815"",""bottom_right_lat"":""-0.7950809591467561"",""bottom_right_lon"":""-80.34373426508677""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/fde52be8-6b57-4505-ae37-4fa6538758b7.jpeg"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/9e7c912c-9b48-4907-b9a2-ab5c01f8caaa.jpeg""}","{""1810"":5}",[1810]
1998553,2519,[1810],4284,"{""image1"":""Before-Bahia-20160418-2-clipped-warped_13_0.jpeg"",""image2"":""After-Bahia-20160418-2-clipped_13_0.jpeg"",""center_lat"":""-0.5255189471546188"",""center_lon"":""-80.34376961150608"",""upper_left_lat"":""-0.5173512559633482"",""upper_left_lon"":""-80.3520726556897"",""bottom_left_lat"":""-0.5336883830647283"",""bottom_left_lon"":""-80.35207097239328"",""upper_right_lat"":""-0.517349527219396"",""upper_right_lon"":""-80.33546827280507"",""bottom_right_lat"":""-0.5336865997268162"",""bottom_right_lon"":""-80.33546654637858""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/a6409b2f-9fa4-482b-91c1-a25c52462db0.jpeg"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/a4716695-d3b7-44fc-b48e-37bf4e8d70fc.jpeg""}","{""1810"":25}",[1810]
1998554,2519,[1810],4284,"{""image1"":""Before-Bahia-20160418-2-clipped-warped_13_1.jpeg"",""image2"":""After-Bahia-20160418-2-clipped_13_1.jpeg"",""center_lat"":""-0.5336874970351951"",""center_lon"":""-80.34376875244938"",""upper_left_lat"":""-0.5255198196219661"",""upper_left_lon"":""-80.35207182058359"",""bottom_left_lat"":""-0.5418569462882807"",""bottom_left_lon"":""-80.35207011111865"",""upper_right_lat"":""-0.5255180635810677"",""upper_right_lon"":""-80.33546741630155"",""bottom_right_lat"":""-0.5418551356532858"",""bottom_right_lon"":""-80.33546566303603""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/a5c93dcb-5c83-4f11-b901-5504267b7e49.jpeg"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/2a9940ee-4237-4a5b-9526-4223191233ec.jpeg""}","{""1810"":20}",[1810]
1998555,2519,[1810],4284,"{""image1"":""Before-Bahia-20160418-2-clipped-warped_13_2.jpeg"",""image2"":""After-Bahia-20160418-2-clipped_13_2.jpeg"",""center_lat"":""-0.5418560466965273"",""center_lon"":""-80.34376788014076"",""upper_left_lat"":""-0.5336883830647283"",""upper_left_lon"":""-80.35207097239328"",""bottom_left_lat"":""-0.550025509289268"",""bottom_left_lon"":""-80.35206923675963"",""upper_right_lat"":""-0.5336865997268162"",""upper_right_lon"":""-80.33546654637858"",""bottom_right_lat"":""-0.5500236713571204"",""bottom_right_lon"":""-80.33546476627387""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/809fc802-7cc2-477b-8fc1-cdcae70de47f.jpeg"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/6c9a390d-4528-4199-bdbe-86f9c3e76d49.jpeg""}","{""1810"":23}",[1810]
1998556,2519,[1810],4284,"{""image1"":""Before-Bahia-20160418-2-clipped-warped_13_3.jpeg"",""image2"":""After-Bahia-20160418-2-clipped_13_3.jpeg"",""center_lat"":""-0.5500245961352596"",""center_lon"":""-80.34376699458012"",""upper_left_lat"":""-0.5418569462882807"",""upper_left_lon"":""-80.35207011111865"",""bottom_left_lat"":""-0.5581940720643356"",""bottom_left_lon"":""-80.35206834931617"",""upper_right_lat"":""-0.5418551356532858"",""upper_right_lon"":""-80.33546566303603"",""bottom_right_lat"":""-0.5581922068349645"",""bottom_right_lon"":""-80.33546385609199""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/de5ed8bb-db3f-42fe-b7fc-0f884ba6813f.jpeg"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/92828047-e285-46cf-b359-0f844f10eb7e.jpeg""}","{""1810"":11}",[1810]
1998557,2519,[1810],4284,"{""image1"":""Before-Bahia-20160418-2-clipped-warped_13_4.jpeg"",""image2"":""After-Bahia-20160418-2-clipped_13_4.jpeg"",""center_lat"":""-0.558193145348037"",""center_lon"":""-80.34376609576739"",""upper_left_lat"":""-0.550025509289268"",""upper_left_lon"":""-80.35206923675963"",""bottom_left_lat"":""-0.5663626346101285"",""bottom_left_lon"":""-80.35206744878812"",""upper_right_lat"":""-0.5500236713571204"",""upper_right_lon"":""-80.33546476627387"",""bottom_right_lat"":""-0.5663607420834619"",""bottom_right_lon"":""-80.33546293249026""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/dbf95da6-09e2-43fa-9c9a-d8a143068d6d.jpeg"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/939307f5-581a-4f3e-835e-8b211d1652c3.jpeg""}","{""1810"":8}",[1810]
